contract_id,method,comparator,arithmetic_mean,median,geometric_mean,std_dev,minimum,maximum,log_vrr_ci95_lower,log_vrr_ci95_upper,n_valid_replications,n_invalid_replications,beats_comparator_count,beats_comparator_percentage
maturity_long,AV,GCV,0.007064333924246347,0.007152683879552489,0.007061225394832193,0.0002337421882375302,0.006754771239966025,0.007345122937724538,0.006858617689270933,0.007269818254284888,5,0,0,0.0
maturity_long,AV,MC,4.286174976021564,4.292404216522001,4.286064053221851,0.034386711476220605,4.228408037133845,4.315752004609032,4.255912492714198,4.316429226345504,5,0,5,100.0
maturity_long,GCV,GCV,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0,0,0.0
maturity_long,GCV,MC,607.1955993428996,603.3751913664956,606.9858719364252,17.923156860072858,586.5204204772573,634.5508790277192,591.5828712968217,622.7899193950203,5,0,5,100.0
maturity_long,MC,GCV,0.0016480490502856465,0.0016573435804267112,0.001647484803575029,4.800809962328962e-05,0.001575917760183761,0.00170497047517338,0.001605677884079117,0.0016903802468247204,5,0,0,0.0
maturity_long,MC,MC,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0,0,0.0
maturity_long,NCV_SCRATCH,GCV,3.823543563298991,4.12799799787882,3.6711969230755095,1.1198875037132114,2.1433258186611255,5.1388995851577395,2.7404563562710313,4.918044696153571,5,0,5,100.0
maturity_long,NCV_SCRATCH,MC,2308.267461125266,2421.155121445162,2228.36466540331,637.507031855141,1360.049282274223,3078.4010754780575,1700.3640006127794,2920.321225472013,5,0,5,100.0
maturity_long,NCV_TRANSFER_BETA,GCV,1.4231034467466712,1.396222403672389,1.4212501225904302,0.08215393270910676,1.334423092143137,1.5534688660737073,1.3522695146840695,1.4937494996589,5,0,5,100.0
maturity_long,NCV_TRANSFER_BETA,MC,863.3188435102928,869.6150762938913,862.6787449003042,37.15093444730451,817.3241937079754,911.141212527879,830.7125947727856,895.8749651632762,5,0,5,100.0
maturity_long,NCV_TRANSFER_BETA1,GCV,0.015334313864597727,0.015417476492930373,0.015325906610587548,0.000564050998974997,0.014493583730415134,0.015840029205646887,0.014834873954974402,0.01583319239174866,5,0,0,0.0
maturity_long,NCV_TRANSFER_BETA1,MC,9.303704045685254,9.29050059006805,9.302608787243711,0.15956753011241448,9.106053668589368,9.481960283066229,9.163744945084172,9.443576918291132,5,0,5,100.0
maturity_short,AV,GCV,0.0014595880978229107,0.0014598181161713868,0.0014592194371012745,3.666023174371037e-05,0.0014098245338239614,0.0015084014100182415,0.0014274186922117432,0.0014917286548313585,5,0,0,0.0
maturity_short,AV,MC,4.038776823105898,4.0454252908817026,4.038624066753965,0.039243345789594715,3.9865720940390843,4.0823087938166065,4.004333908588482,4.0732078605087505,5,0,5,100.0
maturity_short,GCV,GCV,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0,0,0.0
maturity_short,GCV,MC,2768.5018845974614,2740.7710534253442,2767.6605478725355,76.91526098486268,2696.308864862641,2895.6148058679946,2701.8439494137297,2835.0804308710085,5,0,5,100.0
maturity_short,MC,GCV,0.00036142410579349896,0.00036486082949184175,0.0003613159860838739,9.80682798622524e-06,0.0003453498020432446,0.00037087739206425946,0.0003527236790572374,0.0003701176006915533,5,0,0,0.0
maturity_short,MC,MC,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0,0,0.0
maturity_short,NCV_SCRATCH,GCV,1.3434916089954545,1.422091444558373,1.326138023787097,0.23612282510676671,1.0330228578159362,1.603991547789234,1.1300202285963672,1.556292545593109,5,0,5,100.0
maturity_short,NCV_SCRATCH,MC,3723.1879378600242,4019.375716205692,3670.299889469199,683.7086220890565,2821.0501375844174,4457.405352315693,3102.1053684641197,4342.567282073749,5,0,5,100.0
maturity_short,NCV_TRANSFER_BETA,GCV,0.7152927569380912,0.7183753242843717,0.7123241817108819,0.07209993316932016,0.617448651443842,0.7866352092698822,0.6510821887909628,0.7793267095699736,5,0,0,0.0
maturity_short,NCV_TRANSFER_BETA,MC,1981.1606743439222,1961.7889304931252,1971.4715350167946,219.68910163794803,1715.8562509380083,2277.792558778939,1789.25179191595,2172.24877512603,5,0,5,100.0
maturity_short,NCV_TRANSFER_BETA1,GCV,0.0016166978472760161,0.0016496114540842037,0.0016152752755514638,7.51299655910437e-05,0.0015042863728624127,0.0016909270522028385,0.0015498990289435945,0.0016834091557475328,5,0,0,0.0
maturity_short,NCV_TRANSFER_BETA1,MC,4.471956397358269,4.504872844095631,4.470533654097722,0.1259369086469777,4.326306873948429,4.613506774530854,4.361285042146713,4.582518904240888,5,0,5,100.0
reference,AV,GCV,0.0031595056399292775,0.0031604836724355902,0.003159423400023137,2.5482558135885014e-05,0.003124504808374045,0.0031933990243848114,0.003137160062498124,0.0031818447327373912,5,0,0,0.0
reference,AV,MC,4.168473372175874,4.1721473230939825,4.168316262131503,0.040508328641681454,4.1217489876142395,4.228229219604986,4.133019464159678,4.203914501690495,5,0,5,100.0
reference,GCV,GCV,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0,0,0.0
reference,GCV,MC,1319.346563852646,1320.0977304460382,1319.3281603538724,7.77835947616976,1306.5743978459375,1326.8390838215585,1312.5110780927607,1326.1806500194093,5,0,5,100.0
reference,MC,GCV,0.0007579721444950677,0.0007575196721701183,0.0007579615368262725,4.490763324968738e-06,0.0007536708951320627,0.0007653601675102724,0.0007540450842691487,0.000761898331138753,5,0,0,0.0
reference,MC,MC,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0,0,0.0
reference,NCV_SCRATCH,GCV,2.4267084435757327,2.6908769290043564,2.3503541174663276,0.6624179220051204,1.6967269342611346,3.180049295678019,1.8270609956761257,3.0235249346159,5,0,5,100.0
